State,City,Lat,Lon
MI,Dowagiac,41.9842123,-86.10862279999999
MI,East lansing,42.7369792,-84.48386540000001
MI,Eastpointe,42.4683698,-82.9554746
MI,Eaton rapids,42.5092039,-84.65581399999999
MI,Ecorse,42.2444833,-83.1457569
MI,Escanaba,45.74524659999999,-87.06458010000001
MI,Farmington,42.4644795,-83.37632180000001
MI,Farmington hills,42.4989936,-83.3677168
MI,Fenton,42.7978061,-83.7049498
MI,Ferndale,42.4605917,-83.1346478
MI,Flat rock,42.0964314,-83.2918744
MI,Flint,43.0125274,-83.6874562
MI,Flushing,43.0630833,-83.8510732
MI,Frankenmuth,43.331691,-83.7380194
MI,Fraser,42.539202,-82.9493652
MI,Garden city,42.3255928,-83.3310422
MI,Grand blanc,42.9275277,-83.6299518
MI,Grand haven,43.0630734,-86.22838639999999
MI,Grand ledge,42.7533685,-84.7463757
MI,Grand rapids,42.9633599,-85.6680863
MI,Grandville,42.9097484,-85.7630885
MI,Greenville,43.1775314,-85.2527987
MI,Grosse pointe,42.3861485,-82.9118591
MI,Grosse pointe farms,42.4092038,-82.8918587
MI,Grosse pointe park,42.3758708,-82.93741589999999
MI,Grosse pointe woods,42.4436478,-82.90686029999999
MI,Hamtramck,42.3928151,-83.0496438
MI,Harper woods,42.4330924,-82.92408329999999
MI,Hastings,42.6458682,-85.29084030000001
MI,Hazel park,42.4625362,-83.1040912
MI,Highland park,42.4055925,-83.096868
MI,Hillsdale,41.9200472,-84.6305101
MI,Holland,42.7875235,-86.1089301
MI,Holly,42.7919727,-83.6277255
MI,Houghton,47.12113309999999,-88.5694182
MI,Howell,42.6072552,-83.9293952
MI,Hudsonville,42.870859,-85.8650358
MI,Huntington woods,42.4805913,-83.1668713
MI,Inkster,42.2942045,-83.30993029999999
MI,Ionia,42.9872547,-85.07111739999999
MI,Iron mountain,45.8202334,-88.0659603
MI,Ishpeming,46.4885469,-87.6676358
MI,Jackson,42.245869,-84.40134619999999
MI,Kalamazoo,42.2917069,-85.5872286
MI,Kentwood,42.8694731,-85.64474919999999
MI,Kingsford,45.7949561,-88.0720706
MI,Lansing,42.732535,-84.5555347
MI,Lapeer,43.0514161,-83.31883409999999
MI,Lincoln park,42.2505943,-83.1785361
MI,Livonia,42.36837,-83.35270969999999
MI,Ludington,43.9552825,-86.4525831
MI,Madison heights,42.4858692,-83.1052028
MI,Manistee,44.2444473,-86.324253
MI,Marquette,46.5475825,-87.39559539999999
MI,Marshall,42.2722641,-84.96331479999999
MI,Marysville,42.9125305,-82.4868599
MI,Mason,42.5792027,-84.4435845
MI,Melvindale,42.2825383,-83.175203
MI,Menominee,45.10776269999999,-87.6142737
MI,Midland,43.6155825,-84.2472116
MI,Milford,42.5916684,-83.6003703
MI,Monroe,41.9164343,-83.3977101
MI,Mount pleasant,43.59780749999999,-84.7675139
MI,Muskegon,43.2341813,-86.24839209999999
MI,Muskegon heights,43.2011264,-86.23894639999999
MI,New baltimore,42.6811436,-82.7368616
MI,Niles,41.8297694,-86.2541768
MI,Northville,42.4311464,-83.4832692
MI,Norton shores,43.1689044,-86.26394610000001
MI,Novi,42.48059,-83.4754913
MI,Oak park,42.4594803,-83.18270509999999
MI,Owosso,42.9978049,-84.1766358
MI,Petoskey,45.3733428,-84.9553296
MI,Plymouth,42.3714253,-83.4702132
MI,Pontiac,42.6389216,-83.29104679999999
MI,Portage,42.2011538,-85.5800022
MI,Richmond,42.8091969,-82.7557554
MI,Rochester,42.680588,-83.1338214
MI,Rochester hills,42.65836609999999,-83.1499322
MI,Rockford,43.1200272,-85.5600316
MI,Romulus,42.2222614,-83.39659940000001
MI,Roseville,42.4972583,-82.9371409
MI,Royal oak,42.4894801,-83.1446485
MI,Saginaw,43.4194699,-83.9508068
MI,St. clair shores,42.4974085,-82.89636039999999
MI,St. johns,43.001143,-84.55915209999999
MI,St. joseph,42.0938577,-86.4895463
MI,St. louis,43.4083637,-84.6066704
MI,Saline,42.1667072,-83.7816075
MI,Southfield,42.4733688,-83.2218731
MI,Southgate,42.2139284,-83.19381469999999
MI,Sterling heights,42.5803122,-83.0302033
MI,Sturgis,41.799217,-85.41914820000001
MI,Swartz creek,42.9572508,-83.8305144
MI,Taylor,42.240872,-83.2696509
MI,Tecumseh,42.0039331,-83.9449417
MI,Three rivers,41.9439368,-85.632493
MI,Traverse city,44.7630567,-85.62063169999999
MI,Trenton,42.1394858,-83.1782587
MI,Troy,42.6064095,-83.1497751
MI,Walker,43.0014133,-85.7680915
MI,Walled lake,42.537811,-83.4810481
MI,Warren,42.5144566,-83.01465259999999
MI,Wayne,42.2814269,-83.3863214
MI,Westland,42.32420399999999,-83.400211
MI,Wixom,42.5247555,-83.5363268
MI,Woodhaven,42.1389839,-83.24179939999999
MI,Wyandotte,42.21420639999999,-83.14992389999999
MI,Wyoming,42.9133602,-85.7053085
MI,Ypsilanti,42.2411499,-83.61299389999999
MI,Zeeland,42.8125246,-86.01865099999999
MN,Albert lea,43.6478006,-93.3686555
MN,Albertville,45.2312337,-93.6687657
MN,Alexandria,45.8848164,-95.3776663
MN,Andover,45.2332984,-93.29134049999999
MN,Anoka,45.1977428,-93.3871758
MN,Austin,43.6666296,-92.97463669999999
MN,Baxter,46.34836259999999,-94.2686378
MN,Belle plaine,44.6230409,-93.76840419999999
MN,Bemidji,47.471573,-94.8826861
MN,Big lake,45.3331421,-93.7335062
MN,Brainerd,46.3526733,-94.2020084
MN,Buffalo,45.1717846,-93.8747929
MN,Burnsville,44.7677424,-93.27772259999999
MN,Byron,44.0327417,-92.6454624
MN,Cambridge,45.5656755,-93.2258999
MN,Champlin,45.1888539,-93.39745370000001
MN,Chanhassen,44.86196450000001,-93.53231029999999
MN,Chaska,44.7893446,-93.60183889999999
MN,Chisago city,45.3735757,-92.8899376
MN,Cloquet,46.7217735,-92.46118249999999
MN,Cottage grove,44.8277446,-92.9438218
MN,Crookston,47.7745617,-96.6093911
MN,Dayton,45.243854,-93.5149576
MN,Delano,45.0419073,-93.7891331
MN,Detroit lakes,46.8171808,-95.8453253
MN,Duluth,46.78667189999999,-92.1004852
MN,East bethel,45.3194095,-93.20244869999999
MN,East grand forks,47.9311871,-97.00934699999999
MN,Eden prairie,44.8546856,-93.47078599999999
MN,Edina,44.8896866,-93.3499489
MN,Elk river,45.33772829999999,-93.56911219999999
MN,Fairmont,43.65217750000001,-94.46108319999999
MN,Faribault,44.2949636,-93.268827
MN,Farmington,44.6402434,-93.1435497
MN,Fergus falls,46.2835212,-96.0777887
MN,Forest lake,45.2788561,-92.9852183
MN,Glencoe,44.7690437,-94.15175239999999
MN,Golden valley,44.9917149,-93.3600034
MN,Grand rapids,47.2371658,-93.53021419999999
MN,Ham lake,45.2502429,-93.2499507
MN,Hastings,44.7443293,-92.8513706
MN,Hermantown,46.8068852,-92.2382464
MN,Hibbing,47.42715459999999,-92.9376887
MN,Hopkins,44.9260794,-93.4044187
MN,Hugo,45.159964,-92.99334119999999
MN,Hutchinson,44.89254830000001,-94.3692926
MN,International falls,48.6023149,-93.4040679
MN,Inver grove heights,44.8480218,-93.04271530000001
MN,Isanti,45.4894008,-93.24760909999999
MN,Jordan,44.6711949,-93.6294286
MN,Kasson,44.0295675,-92.7509042
MN,Lake city,44.4492982,-92.2666914
MN,Lake elmo,44.9957998,-92.8793768
MN,Lakeville,44.6496868,-93.24271999999999
MN,Lino lakes,45.1602442,-93.0888324
MN,Litchfield,45.1258332,-94.5283333
MN,Little canada,45.02691009999999,-93.0877196
MN,Little falls,45.9805556,-94.36944439999999
MN,Mankato,44.1635775,-93.99939959999999
MN,Maple grove,45.0724642,-93.4557877
MN,Maplewood,44.9530215,-92.9952153
MN,Marshall,44.448423,-95.79119159999999
MN,Medina,45.0352411,-93.5824586
MN,Mendota heights,44.8835768,-93.1382749
MN,Minneapolis,44.977753,-93.2650108
MN,Minnetonka,44.9211836,-93.4687489
MN,Minnetrista,44.938296,-93.7177406
MN,Montevideo,44.9410447,-95.7236136
MN,Monticello,45.3055201,-93.7941378
MN,Moorhead,46.8737648,-96.76780389999999
MN,Morris,45.5919444,-95.9188889
MN,Mound,44.9366295,-93.66607189999999
MN,Mounds view,45.1049656,-93.2085582
MN,New brighton,45.0655212,-93.2018908
MN,New hope,45.0380201,-93.3866185
MN,New prague,44.5432966,-93.5760652
MN,New ulm,44.3144394,-94.45930179999999
MN,North branch,45.5102135,-92.99310539999999
MN,Northfield,44.4582983,-93.161604
MN,North mankato,44.1732996,-94.033845
MN,North st. paul,45.0124657,-92.9918828
MN,Orono,44.97135189999999,-93.6044033
MN,Otsego,45.2741314,-93.5913501
MN,Owatonna,44.0855572,-93.2259349
MN,Plymouth,45.0105194,-93.4555093
MN,Prior lake,44.7132969,-93.4227274
MN,Ramsey,45.2611,-93.45
MN,Red wing,44.5660691,-92.5369563
MN,Redwood falls,44.5394039,-95.1169424
MN,Richfield,44.8832982,-93.28300209999999
MN,Robbinsdale,45.032187,-93.3385614
MN,Rochester,44.0121221,-92.4801989
MN,Rogers,45.1878015,-93.5525206
MN,Rosemount,44.7394103,-93.12577230000001
MN,Roseville,45.0060767,-93.15661070000002
MN,St. cloud,45.5579451,-94.16324039999999
MN,St. francis,45.3974847,-93.38792199999999
MN,St. joseph,45.5647724,-94.317966
MN,St. louis park,44.9597376,-93.3702186
MN,St. michael,45.209964,-93.6649642
MN,St. paul,44.9537029,-93.0899578
MN,St. paul park,44.8348405,-92.99255769999999
MN,St. peter,44.3258932,-93.955691
MN,Sartell,45.6216318,-94.2069365
MN,Sauk rapids,45.5919097,-94.16610109999999
MN,Savage,44.7647329,-93.3591147
MN,Shakopee,44.7973962,-93.5272861
MN,Shoreview,45.0791325,-93.14716670000001
MN,Shorewood,44.90115309999999,-93.58470919999999
MN,South st. paul,44.8759802,-93.0275802
MN,Spring lake park,45.1077433,-93.2380038
MN,Stewartville,43.8555186,-92.4885079
MN,Stillwater,45.056004,-92.80884429999999
MN,Thief river falls,48.1191353,-96.18114729999999
MN,Vadnais heights,45.0574658,-93.0738305
MN,Victoria,44.8587227,-93.6615338
MN,Virginia,47.5232596,-92.53657129999999
MN,Waconia,44.8504317,-93.7876429
MN,Waite park,45.5571872,-94.2241585
MN,Waseca,44.0770411,-93.50838429999999
MN,West st. paul,44.9160768,-93.10160739999999
MN,White bear lake,45.0853814,-93.0081479
MN,Willmar,45.1223711,-95.048659
MN,Winona,44.0553908,-91.6663523
MN,Woodbury,44.9238552,-92.9593797
MN,Worthington,43.6210985,-95.59414360000001
MN,Wyoming,45.3080154,-92.96312950000001
MN,Zimmerman,45.4432986,-93.58996200000001
MS,Aberdeen,33.8251139,-88.5436553
MS,Amory,33.9842768,-88.48809899999999
MS,Batesville,34.3114982,-89.9442567
MS,Bay st. louis,30.3088076,-89.33004609999999
MS,Biloxi,30.3960318,-88.88530779999999
MS,Booneville,34.6581596,-88.5667036
MS,Brandon,32.2732024,-89.9859158
MS,Brookhaven,31.5790588,-90.4406506
MS,Canton,32.6126381,-90.0367512
MS,Clarksdale,34.2001086,-90.5709323
MS,Cleveland,33.7440023,-90.7248187
MS,Clinton,32.3415342,-90.3217585
MS,Columbia,31.2524566,-89.83542829999999
MS,Columbus,33.4956744,-88.4272627
MS,Corinth,34.9342548,-88.5222702
MS,Diamondhead,30.3946392,-89.3639378
MS,D'iberville,30.4263092,-88.89086379999999
MS,Forest,32.3645888,-89.47423479999999
MS,Gautier,30.385755,-88.6116854
MS,Greenville,33.399661,-91.0377029
MS,Greenwood,33.5162315,-90.1795281
MS,Grenada,33.7690049,-89.8084192
MS,Gulfport,30.3674198,-89.0928155
MS,Hattiesburg,31.3271189,-89.29033919999999
MS,Hernando,34.823987,-89.9937018
MS,Holly springs,34.76759670000001,-89.44868939999999
MS,Horn lake,34.9553719,-90.03481389999999
MS,Indianola,33.4509513,-90.6550917
MS,Jackson,32.2987573,-90.1848103
MS,Kosciusko,33.0576295,-89.58757639999999
MS,Laurel,31.6940509,-89.1306124
MS,Long beach,30.35047509999999,-89.15281759999999
MS,Louisville,33.1237377,-89.0550624
MS,Mccomb,31.2437872,-90.4531535
MS,Madison,32.4618086,-90.1153638
MS,Meridian,32.3643098,-88.703656
MS,Moss point,30.4115881,-88.53446009999999
MS,Natchez,31.5604442,-91.40317100000001
MS,New albany,34.4942683,-89.0078418
MS,Ocean springs,30.4113097,-88.8278057
MS,Olive branch,34.9617604,-89.8295315
MS,Oxford,34.3664951,-89.5192484
MS,Pascagoula,30.3657552,-88.5561272
MS,Pass christian,30.3157527,-89.2475429
MS,Petal,31.3465627,-89.2600605
MS,Philadelphia,32.7715227,-89.1167275
MS,Picayune,30.5254692,-89.67950839999999
MS,Pontotoc,34.2478831,-88.998673
MS,Ridgeland,32.4284761,-90.1323087
MS,Ripley,34.7298181,-88.9506181
MS,Saltillo,34.3764923,-88.68172009999999
MS,Senatobia,34.6176032,-89.96870109999999
MS,Southaven,34.9918587,-90.0022958
MS,Starkville,33.4503998,-88.81838719999999
MS,Tupelo,34.2576066,-88.7033859
MS,Vicksburg,32.3526456,-90.877882
MS,Waveland,30.2868632,-89.37615869999999
MS,West point,33.6076186,-88.6503254
MS,Yazoo city,32.8551326,-90.4056468
MO,Arnold,38.4328317,-90.3776187
MO,Aurora,36.970891,-93.717979
MO,Ballwin,38.5950532,-90.54623389999999
MO,Belton,38.8119527,-94.5318982
MO,Blue springs,39.0169509,-94.2816148
MO,Bolivar,37.6144838,-93.4104749
MO,Bonne terre,37.9231069,-90.5554039
MO,Boonville,38.9736392,-92.74324179999999
MO,Bowling green,39.3419891,-91.1951437
MO,Branson,36.6436731,-93.21851439999999
MO,Bridgeton,38.7669954,-90.41150569999999
MO,Cameron,39.7402801,-94.241057
MO,Cape girardeau,37.3058839,-89.51814759999999
MO,Carl junction,37.1767249,-94.56550659999999
MO,Carthage,37.176447,-94.31022279999999
MO,Caruthersville,36.1931245,-89.6556353
MO,Charleston,36.9208854,-89.35063099999999
MO,Chesterfield,38.6631083,-90.5770675
MO,Chillicothe,39.7952946,-93.5524358
MO,Clinton,38.3686324,-93.7782689
MO,Columbia,38.9517053,-92.3340724
MO,Cottleville,38.7481015,-90.65122090000001
MO,Dardenne prairie,38.76949690000001,-90.72901569999999
MO,Dellwood,38.749495,-90.2856687
MO,De soto,38.1394978,-90.5551258
MO,Des peres,38.6008862,-90.4328968
MO,Dexter,36.7958866,-89.9578688
MO,Ellisville,38.5925532,-90.5870686
MO,Eureka,38.5025537,-90.62790439999999
MO,Excelsior springs,39.3391712,-94.22605589999999
MO,Farmington,37.7808846,-90.4217895
MO,Ferguson,38.7442175,-90.3053915
MO,Festus,38.2206101,-90.3959543
MO,Florissant,38.789217,-90.322614
MO,Fulton,38.84670819999999,-91.94795859999999
MO,Gladstone,39.2038918,-94.554677
MO,Glendale,38.5958859,-90.37706170000001
MO,Grain valley,39.0150069,-94.19855799999999
MO,Grandview,38.8858407,-94.5330096
MO,Greenwood,38.8516751,-94.34383779999999
MO,Hannibal,39.7083789,-91.35848159999999
MO,Harrisonville,38.6533445,-94.3488372
MO,Hazelwood,38.7714396,-90.3709489
MO,Independence,39.0911161,-94.41550679999999
MO,Jackson,37.3822732,-89.6662063
MO,Jefferson city,38.57670170000001,-92.1735164
MO,Jennings,38.7192175,-90.26039030000001
MO,Joplin,37.08422710000001,-94.51328099999999
MO,Kansas city,39.0997265,-94.5785667
MO,Kearney,39.3677802,-94.3621703
MO,Kennett,36.2361762,-90.0556493
MO,Kirksville,40.19475389999999,-92.5832496
MO,Kirkwood,38.5833862,-90.406785
MO,Lake st. louis,38.7809384,-90.78836040000002
MO,Lebanon,37.6805967,-92.6637865
MO,Lee's summit,38.9108408,-94.3821724
MO,Liberty,39.2461138,-94.4191177
MO,Macon,39.74225610000001,-92.4726859
MO,Manchester,38.5969977,-90.5092882
MO,Marshall,39.1230777,-93.1968704
MO,Marshfield,37.338658,-92.9071209
MO,Maryland heights,38.7131073,-90.42984009999999
MO,Maryville,40.3461017,-94.8724706
MO,Mexico,39.1730652,-91.887271
MO,Moberly,39.4183689,-92.43823669999999
MO,Monett,36.9289502,-93.92770709999999
MO,Neosho,36.8689554,-94.36799599999999
MO,Nevada,37.83920519999999,-94.3546719
MO,Nixa,37.0433863,-93.294353
MO,Oak grove,39.0050073,-94.12939089999999
MO,Odessa,38.9991748,-93.95355579999999
MO,Overland,38.7011626,-90.3623381
MO,Ozark,37.0208865,-93.2060163
MO,Pacific,38.4819976,-90.7415194
MO,Park hills,37.854218,-90.51818039999999
MO,Parkville,39.1950029,-94.6821806
MO,Perryville,37.7242202,-89.8612196
MO,Pevely,38.2833879,-90.3951204
MO,Pleasant hill,38.7875094,-94.26939109999999
MO,Poplar bluff,36.7569994,-90.392888
MO,Raymore,38.801953,-94.4527294
MO,Raytown,39.0086171,-94.46356379999999
MO,Republic,37.1200526,-93.4801942
MO,Richmond,39.27862200000001,-93.9768876
MO,Rolla,37.948544,-91.7715303
MO,St. ann,38.7309378,-90.3889622
MO,St. charles,38.7881062,-90.4974359
MO,St. john,38.7127464,-90.34424489999999
MO,St. joseph,39.7674578,-94.84668099999999
MO,St. louis,38.6270025,-90.19940419999999
MO,St. peters,38.7874699,-90.6298922
MO,Savannah,39.9416606,-94.8302451
MO,Sedalia,38.7044609,-93.2282613
MO,Shrewsbury,38.5869497,-90.33013419999999
MO,Sikeston,36.876719,-89.5878579
MO,Smithville,39.38694419999999,-94.5810659
MO,Springfield,37.2089572,-93.29229889999999
MO,Sullivan,38.2081045,-91.16042069999999
MO,Sunset hills,38.5389423,-90.407341
MO,Town and country,38.6122751,-90.46345319999999
MO,Trenton,40.0789018,-93.61660739999999
MO,Troy,38.9794922,-90.9806954
MO,Union,38.4500517,-91.00847619999999
MO,University city,38.6682407,-90.3324856
MO,Valley park,38.5492204,-90.49262139999999
MO,Warrensburg,38.7627893,-93.73604979999999
MO,Warrenton,38.8211845,-91.1391977
MO,Washington,38.55810719999999,-91.01208779999999
MO,Waynesville,37.8286516,-92.2007227
MO,Webb city,37.1464475,-94.4630035
MO,Webster groves,38.5925524,-90.3573389
MO,Weldon spring,38.713386,-90.6892929
MO,Wentzville,38.81144,-90.8529107
MO,West plains,36.7281154,-91.8523711
MO,Willard,37.305047,-93.42852719999999
MT,Belgrade,45.7762463,-111.1770945
MT,Billings,45.7832856,-108.5006904
MT,Bozeman,45.6769979,-111.0429339
MT,Columbia falls,48.3799643,-114.1804038
MT,Glendive,47.106401,-104.7107931
MT,Great falls,47.5052849,-111.3007715
MT,Havre,48.549999,-109.6840887
MT,Helena,46.5891452,-112.0391057
MT,Kalispell,48.1919889,-114.316813
MT,Laurel,45.6691159,-108.7715328
MT,Lewistown,47.0624732,-109.428238
MT,Livingston,45.6614105,-110.5599556
MT,Miles city,46.4083362,-105.8405582
MT,Missoula,46.8721284,-113.9940314
MT,Sidney,47.7166836,-104.1563253
MT,Whitefish,48.4106373,-114.3352652
NE,Alliance,42.0930235,-102.8702006
NE,Beatrice,40.2659269,-96.7466913
NE,Bellevue,41.1543623,-95.9145568
NE,Blair,41.5446975,-96.1350702
NE,Chadron,42.8294187,-102.9999069
NE,Columbus,41.43029730000001,-97.3593904
NE,Crete,40.6252173,-96.9615141
NE,Fremont,41.4333909,-96.49814669999999
NE,Gering,41.82636189999999,-103.6577616
NE,Grand island,40.9263957,-98.3420118
NE,Gretna,41.14045489999999,-96.24368419999999
NE,Hastings,40.5862583,-98.38987259999999
NE,Holdrege,40.4402885,-99.36982169999999
NE,Kearney,40.69933030000001,-99.0816784
NE,La vista,41.18388780000001,-96.031127
NE,Lexington,40.7808398,-99.74150449999999
NE,Lincoln,40.813616,-96.7025955
NE,Mccook,40.1966701,-100.6248741
NE,Nebraska city,40.6765745,-95.8593616
NE,Norfolk,42.03272339999999,-97.41375529999999
NE,North platte,41.1402759,-100.7601454
NE,Omaha,41.2565369,-95.9345034
NE,Papillion,41.1544432,-96.0422378
NE,Plattsmouth,41.0111103,-95.88084239999999
NE,Ralston,41.2002566,-96.031987
NE,Schuyler,41.4483432,-97.0597019
NE,Scottsbluff,41.8666341,-103.6671662
NE,Seward,40.9078784,-97.0984927
NE,Sidney,41.1448219,-102.9774497
NE,South sioux city,42.4648558,-96.4130601
NE,Wayne,42.2305588,-97.0178236
NE,York,40.8673915,-97.5920867
NV,Boulder city,35.9782216,-114.8345117
NV,Elko,40.8324211,-115.7631232
NV,Fallon,39.4748693,-118.7770407
NV,Fernley,39.6079683,-119.2518349
NV,Henderson,36.0395247,-114.9817213
NV,Las vegas,36.1699412,-115.1398296
NV,Mesquite,36.80553099999999,-114.06719
NV,North las vegas,36.1988592,-115.1175013
NV,Reno,39.5296329,-119.8138027
NV,Sparks,39.5349112,-119.7526886
NV,Winnemucca,40.9729584,-117.7356849
NH,Berlin,44.4686696,-71.18507679999999
NH,Claremont,43.3728635,-72.33787439999999
NH,Concord,43.2081366,-71.5375718
NH,Dover,43.1978624,-70.8736698
NH,Franklin,43.4442432,-71.6472988
NH,Keene,42.933692,-72.2781409
NH,Laconia,43.5278546,-71.4703509
NH,Lebanon,43.6422934,-72.2517569
NH,Manchester,42.9956397,-71.4547891
NH,Nashua,42.7653662,-71.46756599999999
NH,Portsmouth,43.0717552,-70.7625532
NH,Rochester,43.304526,-70.97561859999999
NH,Somersworth,43.2617503,-70.8653372
NJ,Absecon,39.4284503,-74.4957076
NJ,Allendale,41.0414857,-74.129032
NJ,Asbury park,40.2203907,-74.0120817
NJ,Atlantic city,39.3642834,-74.4229266
NJ,Audubon,39.8909466,-75.0729504
NJ,Barrington,39.8648357,-75.05517139999999
NJ,Bayonne,40.6687141,-74.1143091
NJ,Beachwood,39.9390069,-74.1929188
NJ,Bellmawr,39.8676134,-75.0946182
NJ,Belmar,40.1784471,-74.02180369999999
NJ,Bergenfield,40.9275987,-73.9973608
NJ,Berlin,39.7912261,-74.9290536
NJ,Bernardsville,40.7187119,-74.569324
NJ,Bloomingdale,41.002042,-74.3265388
NJ,Bogota,40.8762106,-74.0298621
NJ,Boonton,40.904019,-74.4087405
NJ,Bound brook,40.56843629999999,-74.53848889999999
NJ,Bridgeton,39.427337,-75.2340768
NJ,Brigantine,39.4101171,-74.3645906
NJ,Burlington,40.071222,-74.86488729999999
NJ,Butler,41.0037087,-74.3415394
NJ,Camden,39.9259463,-75.1196199
NJ,Carlstadt,40.8403778,-74.0906974
NJ,Carteret,40.5773266,-74.2282005
NJ,Chatham,40.740934,-74.3837624
NJ,Clayton,39.6601148,-75.0921197
NJ,Cliffside park,40.8214894,-73.9876388
NJ,Clifton,40.8584328,-74.16375529999999
NJ,Closter,40.9731536,-73.9615262
NJ,Collingswood,39.9181686,-75.07128399999999
NJ,Cresskill,40.9414874,-73.9593041
NJ,Demarest,40.9573205,-73.9634708
NJ,Dover,40.883988,-74.5621025
NJ,Dumont,40.9406541,-73.9968051
NJ,Dunellen,40.5892696,-74.4718201
NJ,East orange,40.767323,-74.2048677
NJ,East rutherford,40.833989,-74.0970865
NJ,Eatontown,40.2962222,-74.0509725
NJ,Edgewater,40.8270448,-73.97569399999999
NJ,Elizabeth,40.6639916,-74.2107006
NJ,Elmwood park,40.9039878,-74.118476
NJ,Emerson,40.976209,-74.0262505
NJ,Englewood,40.8928771,-73.9726381
NJ,Englewood cliffs,40.88537729999999,-73.9523597
NJ,Fair haven,40.3606653,-74.03819469999999
NJ,Fair lawn,40.9403762,-74.1318096
NJ,Fairview,40.8126006,-73.999028
NJ,Fanwood,40.6409358,-74.383484
NJ,Florham park,40.787878,-74.3882072
NJ,Fort lee,40.8509333,-73.9701381
NJ,Franklin lakes,41.0167639,-74.2057011
NJ,Freehold,40.2136754,-74.3000878
NJ,Garfield,40.8814882,-74.113198
NJ,Glassboro,39.70289229999999,-75.1118422
NJ,Glen ridge,40.805378,-74.20375659999999
NJ,Glen rock,40.9628758,-74.1329207
NJ,Gloucester city,39.8917799,-75.1162863
NJ,Hackensack,40.8859325,-74.0434736
NJ,Hackettstown,40.8539879,-74.8290555
NJ,Haddonfield,39.8915022,-75.03767069999999
NJ,Haddon heights,39.87733559999999,-75.0646165
NJ,Haledon,40.935654,-74.186256
NJ,Hammonton,39.6365056,-74.8023853
NJ,Harrison,40.7464901,-74.1562551
NJ,Hasbrouck heights,40.85815530000001,-74.0806971
NJ,Hawthorne,40.9492649,-74.1537549
NJ,Highland park,40.4959379,-74.4243178
NJ,Hightstown,40.2695538,-74.5232089
NJ,Hillsdale,41.0025975,-74.0404175
NJ,Hoboken,40.7439905,-74.0323626
NJ,Hopatcong,40.9328762,-74.6593281
NJ,Jamesburg,40.3526079,-74.4401513
NJ,Jersey city,40.72815749999999,-74.0776417
NJ,Keansburg,40.4417743,-74.1298643
NJ,Kearny,40.7684342,-74.1454214
NJ,Kenilworth,40.6764911,-74.2907032
NJ,Keyport,40.4331631,-74.1995883
NJ,Kinnelon,41.0017644,-74.367096
NJ,Leonia,40.8614887,-73.9881942
NJ,Lincoln park,40.9242652,-74.3020933
NJ,Linden,40.6220478,-74.24459019999999
NJ,Lindenwold,39.8201681,-74.9851678
NJ,Linwood,39.3398382,-74.5751557
NJ,Little ferry,40.8528777,-74.0420848
NJ,Little silver,40.3367768,-74.0470837
NJ,Lodi,40.8823215,-74.08319709999999
NJ,Long branch,40.30427780000001,-73.9923596
NJ,Madison,40.7598227,-74.417097
NJ,Manasquan,40.1136928,-74.0376355
NJ,Manville,40.5409367,-74.5876569
NJ,Margate city,39.327894,-74.50348579999999
NJ,Matawan,40.41482999999999,-74.2295891
NJ,Maywood,40.902599,-74.06180739999999
NJ,Metuchen,40.5431598,-74.3632049
NJ,Middlesex,40.572603,-74.4926541
NJ,Midland park,40.98926429999999,-74.1406988
NJ,Milltown,40.4562164,-74.4432073
NJ,Millville,39.4020596,-75.0393438
NJ,Montvale,41.0467635,-74.0229173
NJ,Morris plains,40.83959220000001,-74.4818698
NJ,Morristown,40.79676670000001,-74.4815438
NJ,Mountainside,40.6723242,-74.3573722
NJ,Mount arlington,40.92593189999999,-74.6348828
NJ,Newark,40.735657,-74.1723667
NJ,New brunswick,40.4862157,-74.4518188
NJ,New milford,40.9350986,-74.0190281
NJ,New providence,40.6984348,-74.4015405
NJ,Newton,41.0581527,-74.7526651
NJ,North arlington,40.788434,-74.1331988
NJ,North caldwell,40.8648215,-74.2582027
NJ,Northfield,39.3703942,-74.5501546
NJ,North haledon,40.9550981,-74.1859781
NJ,North plainfield,40.6301025,-74.4273743
NJ,Norwood,40.9981532,-73.96180389999999
NJ,Oakland,41.0131529,-74.26431430000001
NJ,Ocean city,39.2776156,-74.5746001
NJ,Oceanport,40.3181663,-74.0151382
NJ,Oradell,40.9587093,-74.0368064
NJ,Palisades park,40.8481556,-73.99763899999999
NJ,Palmyra,40.0070565,-75.0282271
NJ,Paramus,40.9445428,-74.0754189
NJ,Park ridge,41.0375968,-74.0406956
NJ,Passaic,40.8567662,-74.1284764
NJ,Paterson,40.9167654,-74.17181099999999
NJ,Paulsboro,39.830391,-75.2404607
NJ,Perth amboy,40.5067723,-74.2654234
NJ,Phillipsburg,40.69370989999999,-75.1901761
NJ,Pine hill,39.7842813,-74.99211079999999
NJ,Pitman,39.732892,-75.1315651
NJ,Plainfield,40.6337136,-74.4073736
NJ,Pleasantville,39.3898388,-74.5240422
NJ,Point pleasant,40.0831714,-74.0681931
NJ,Pompton lakes,41.0053753,-74.2907041
NJ,Prospect park,40.9370428,-74.1743111
NJ,Rahway,40.60815909999999,-74.2776468
NJ,Ramsey,41.0573188,-74.1409771
NJ,Raritan,40.5695474,-74.6329363
NJ,Red bank,40.3470543,-74.0643065
NJ,Ridgefield,40.8342669,-74.00875049999999
NJ,Ridgefield park,40.8570442,-74.0215285
